country,time,popcit_less_300k,popcit_less_300k_is_forecast,popcit_300_500k,popcit_300_500k_is_forecast,popcit_500k_1m,popcit_500k_1m_is_forecast,popcit_1_5m,popcit_1_5m_is_forecast,popcit_5_10m,popcit_5_10m_is_forecast,popcit_more_10m,popcit_more_10m_is_forecast
cub,2015,5954697,False,734954,False,0,False,2123697,False,0,False,0,False
cub,2020,5985800,True,747625,True,0,True,2140423,True,0,True,0,True
cub,2025,5742134,True,1058984,True,0,True,2156350,True,0,True,0,True
cub,2030,5799512,True,1070429,True,0,True,2177603,True,0,True,0,True
cub,2035,5839546,True,1078642,True,0,True,2194232,True,0,True,0,True
cyp,1950,140220,False,0,False,0,False,0,False,0,False,0,False
cyp,1955,171363,False,0,False,0,False,0,False,0,False,0,False
cyp,1960,204124,False,0,False,0,False,0,False,0,False,0,False
cyp,1965,221858,False,0,False,0,False,0,False,0,False,0,False
cyp,1970,250120,False,0,False,0,False,0,False,0,False,0,False
cyp,1975,307187,False,0,False,0,False,0,False,0,False,0,False
cyp,1980,401746,False,0,False,0,False,0,False,0,False,0,False
cyp,1985,455131,False,0,False,0,False,0,False,0,False,0,False
cyp,1990,511911,False,0,False,0,False,0,False,0,False,0,False
cyp,1995,581986,False,0,False,0,False,0,False,0,False,0,False
cyp,2000,647550,False,0,False,0,False,0,False,0,False,0,False
cyp,2005,701562,False,0,False,0,False,0,False,0,False,0,False
cyp,2010,751576,False,0,False,0,False,0,False,0,False,0,False
cyp,2015,777234,False,0,False,0,False,0,False,0,False,0,False
cyp,2020,806754,True,0,True,0,True,0,True,0,True,0,True
cyp,2025,838047,True,0,True,0,True,0,True,0,True,0,True
cyp,2030,872761,True,0,True,0,True,0,True,0,True,0,True
cyp,2035,599969,True,311717,True,0,True,0,True,0,True,0,True
cze,1950,3888679,False,0,False,934789,False,0,False,0,False,0,False
cze,1955,4358127,False,0,False,967242,False,0,False,0,False,0,False
cze,1960,4397597,False,312384,False,0,False,1000830,False,0,False,0,False
cze,1965,4724042,False,322883,False,0,False,1037678,False,0,False,0,False
cze,1970,4913456,False,333155,False,0,False,1076230,False,0,False,0,False
cze,1975,5564139,False,350826,False,0,False,1125783,False,0,False,0,False
cze,1980,5910102,False,690626,False,0,False,1178553,False,0,False,0,False
cze,1985,5886308,False,703419,False,0,False,1196513,False,0,False,0,False
cze,1990,5852316,False,714204,False,0,False,1212070,False,0,False,0,False
cze,1995,5831661,False,705723,False,0,False,1194445,False,0,False,0,False
cze,2000,5746623,False,694406,False,0,False,1172049,False,0,False,0,False
cze,2005,5667198,False,684408,False,0,False,1198591,False,0,False,0,False
cze,2010,6107569,False,377232,False,0,False,1233530,False,0,False,0,False
cze,2015,6144026,False,377802,False,0,False,1269488,False,0,False,0,False
cze,2020,6191046,True,378485,True,0,True,1305737,True,0,True,0,True
cze,2025,6240248,True,380587,True,0,True,1331935,True,0,True,0,True
cze,2030,6280893,True,383329,True,0,True,1344865,True,0,True,0,True
cze,2035,6313695,True,385432,True,0,True,1352374,True,0,True,0,True
deu,1950,34709155,False,3695074,False,4188147,False,4945154,False,0,False,0,False
deu,1955,35910135,False,3246792,False,5696472,False,5001884,False,0,False,0,False
deu,1960,36604717,False,3339395,False,6330387,False,6131623,False,0,False,0,False
deu,1965,38870143,False,3375249,False,6402232,False,6222158,False,0,False,0,False
deu,1970,40464838,False,3687143,False,6343858,False,6292368,False,0,False,0,False
deu,1975,41411714,False,2864692,False,6801854,False,6147163,False,0,False,0,False
deu,1980,41422451,False,2845214,False,6762673,False,6006597,False,0,False,0,False
deu,1985,41947295,False,2173175,False,6475308,False,5913655,False,0,False,0,False
deu,1990,42791789,False,2702542,False,6076905,False,6278639,False,0,False,0,False
deu,1995,45166230,False,2868909,False,5600567,False,6418805,False,0,False,0,False
deu,2000,46125244,False,3146133,False,5519198,False,6296838,False,0,False,0,False
deu,2005,46953910,False,2682623,False,6031968,False,6385108,False,0,False,0,False
deu,2010,46842492,False,2170688,False,5661335,False,7587097,False,0,False,0,False
deu,2015,46693992,False,2769752,False,5821362,False,7793307,False,0,False,0,False
deu,2020,46742999,True,2668830,True,6509393,True,8009083,True,0,True,0,True
deu,2025,46904903,True,2721930,True,6606785,True,8112017,True,0,True,0,True
deu,2030,47273361,True,2748816,True,6666319,True,8182173,True,0,True,0,True
deu,2035,47709061,True,2773857,True,6726821,True,8256318,True,0,True,0,True
dji,1950,24682,False,0,False,0,False,0,False,0,False,0,False
dji,1955,31323,False,0,False,0,False,0,False,0,False,0,False
dji,1960,42090,False,0,False,0,False,0,False,0,False,0,False
dji,1965,64504,False,0,False,0,False,0,False,0,False,0,False
dji,1970,98633,False,0,False,0,False,0,False,0,False,0,False
dji,1975,150521,False,0,False,0,False,0,False,0,False,0,False
dji,1980,258795,False,0,False,0,False,0,False,0,False,0,False
dji,1985,318890,False,0,False,0,False,0,False,0,False,0,False
dji,1990,131295,False,317154,False,0,False,0,False,0,False,0,False
dji,1995,112830,False,368157,False,0,False,0,False,0,False,0,False
dji,2000,145599,False,403579,False,0,False,0,False,0,False,0,False
dji,2005,158850,False,442386,False,0,False,0,False,0,False,0,False
dji,2010,170451,False,484925,False,0,False,0,False,0,False,0,False
dji,2015,186473,False,0,False,531499,False,0,False,0,False,0,False
dji,2020,204381,True,0,True,576157,True,0,True,0,True,0,True
dji,2025,227325,True,0,True,616332,True,0,True,0,True,0,True
dji,2030,245069,True,0,True,660752,True,0,True,0,True,0,True
dji,2035,260964,True,0,True,704312,True,0,True,0,True,0,True
dnk,1950,1685790,False,0,False,0,False,1215902,False,0,False,0,False
dnk,1955,1865031,False,0,False,0,False,1226585,False,0,False,0,False
dnk,1960,2091250,False,0,False,0,False,1284407,False,0,False,0,False
dnk,1965,2294756,False,0,False,0,False,1373068,False,0,False,0,False
dnk,1970,2552024,False,0,False,0,False,1380022,False,0,False,0,False
dnk,1975,2987157,False,0,False,0,False,1171666,False,0,False,0,False
dnk,1980,3193791,False,0,False,0,False,1096133,False,0,False,0,False
dnk,1985,3257412,False,0,False,0,False,1056487,False,0,False,0,False
dnk,1990,3326611,False,0,False,0,False,1035290,False,0,False,0,False
dnk,1995,3398342,False,0,False,0,False,1048351,False,0,False,0,False
dnk,2000,3468225,False,0,False,0,False,1077131,False,0,False,0,False
dnk,2005,3527814,False,0,False,0,False,1127024,False,0,False,0,False
dnk,2010,3628948,False,0,False,0,False,1192357,False,0,False,0,False
dnk,2015,3708241,False,0,False,0,False,1270867,False,0,False,0,False
dnk,2020,3761418,True,0,True,0,True,1346485,True,0,True,0,True
dnk,2025,3847630,True,0,True,0,True,1400736,True,0,True,0,True
dnk,2030,3946691,True,0,True,0,True,1441975,True,0,True,0,True
dnk,2035,3733398,True,305731,True,0,True,1476988,True,0,True,0,True
dom,1950,561399,False,0,False,0,False,0,False,0,False,0,False
dom,1955,746422,False,0,False,0,False,0,False,0,False,0,False
dom,1960,627190,False,367328,False,0,False,0,False,0,False,0,False
dom,1965,856490,False,0,False,503160,False,0,False,0,False,0,False
dom,1970,1126900,False,0,False,686692,False,0,False,0,False,0,False
dom,1975,1443594,False,0,False,911425,False,0,False,0,False,0,False
dom,1980,1769770,False,0,False,0,False,1209802,False,0,False,0,False
dom,1985,1792353,False,306734,False,0,False,1396328,False,0,False,0,False
dom,1990,2093640,False,351167,False,0,False,1522431,False,0,False,0,False
dom,1995,2433767,False,409041,False,0,False,1703050,False,0,False,0,False
dom,2000,2799194,False,491812,False,0,False,1996712,False,0,False,0,False
dom,2005,3372712,False,0,False,553526,False,2297137,False,0,False,0,False
dom,2010,4110416,False,0,False,588862,False,2600776,False,0,False,0,False
dom,2015,4700698,False,0,False,626453,False,2944551,False,0,False,0,False
dom,2020,5186517,True,0,True,664575,True,3317784,True,0,True,0,True
dom,2025,5279445,True,315567,True,707181,True,3648106,True,0,True,0,True
dom,2030,5612848,True,338241,True,754193,True,3912793,True,0,True,0,True
dom,2035,5285806,True,965677,True,794709,True,4123904,True,0,True,0,True
dza,1950,1454360,False,0,False,516450,False,0,False,0,False,0,False
dza,1955,1947471,False,0,False,622921,False,0,False,0,False,0,False
dza,1960,2217666,False,304936,False,871636,False,0,False,0,False,0,False
dza,1965,3347031,False,324697,False,0,False,1081394,False,0,False,0,False
dza,1970,4080887,False,385189,False,0,False,1281127,False,0,False,0,False
dza,1975,4437818,False,794287,False,0,False,1506658,False,0,False,0,False
dza,1980,5886232,False,375749,False,536561,False,1621442,False,0,False,0,False
dza,1985,8123188,False,425251,False,603626,False,1672335,False,0,False,0,False
dza,1990,10274886,False,766643,False,657905,False,1797068,False,0,False,0,False
dza,1995,12713469,False,793913,False,705268,False,1973014,False,0,False,0,False
dza,2000,14989182,False,806361,False,748693,False,2140577,False,0,False,0,False
dza,2005,17080854,False,1102126,False,783334,False,2281632,False,0,False,0,False
dza,2010,20001687,False,1140398,False,819588,False,2432023,False,0,False,0,False
dza,2015,22916072,False,1882324,False,857521,False,2592330,False,0,False,0,False
dza,2020,25892951,True,1887719,True,1402579,True,2767661,True,0,True,0,True
dza,2025,27998248,True,2180489,True,2109103,True,3004133,True,0,True,0,True
dza,2030,29362991,True,3299598,True,1257654,True,4311382,True,0,True,0,True
dza,2035,31079561,True,3835530,True,1347965,True,4618537,True,0,True,0,True
ecu,1950,981353,False,0,False,0,False,0,False,0,False,0,False
ecu,1955,883850,False,343319,False,0,False,0,False,0,False,0,False
ecu,1960,764336,False,775586,False,0,False,0,False,0,False,0,False
ecu,1965,941268,False,399285,False,583097,False,0,False,0,False,0,False
ecu,1970,1164727,False,0,False,1220411,False,0,False,0,False,0,False
ecu,1975,1441579,False,0,False,1518502,False,0,False,0,False,0,False
ecu,1980,1845739,False,0,False,780433,False,1119663,False,0,False,0,False
ecu,1985,2344746,False,0,False,936349,False,1351815,False,0,False,0,False
ecu,1990,2969880,False,0,False,0,False,2659260,False,0,False,0,False
ecu,1995,3584076,False,0,False,0,False,3024665,False,0,False,0,False
ecu,2000,4180332,False,0,False,0,False,3434623,False,0,False,0,False
ecu,2005,4703737,False,0,False,0,False,3772356,False,0,False,0,False
ecu,2010,4945333,False,327327,False,0,False,4089890,False,0,False,0,False
ecu,2015,5082266,False,680409,False,0,False,4472499,False,0,False,0,False
ecu,2020,5481817,True,773843,True,0,True,4867981,True,0,True,0,True
ecu,2025,5642543,True,1158128,True,0,True,5262009,True,0,True,0,True
ecu,2030,5488025,True,1369859,True,500432,True,5691054,True,0,True,0,True
ecu,2035,5603184,True,1793034,True,540085,True,6141184,True,0,True,0,True
egy,1950,3082407,False,0,False,0,False,3530976,False,0,False,0,False
egy,1955,3916534,False,0,False,0,False,4278232,False,0,False,0,False
egy,1960,5037882,False,0,False,0,False,5183989,False,0,False,0,False
egy,1965,5763393,False,0,False,0,False,6489989,False,0,False,0,False
egy,1970,6964376,False,0,False,0,False,1987188,False,5584507,False,0,False
egy,1975,8273444,False,0,False,0,False,2241216,False,6449922,False,0,False
egy,1980,8548197,False,922481,False,0,False,2521445,False,7348778,False,0,False
egy,1985,9228914,False,1668062,False,0,False,2833769,False,8328255,False,0,False
egy,1990,10175174,False,1838359,False,0,False,3055905,False,9892143,False,0,False
egy,1995,9755532,False,2317239,False,0,False,3243744,False,0,False,11961986,False
egy,2000,10239748,False,2000570,False,505810,False,3545628,False,0,False,13625565,False
egy,2005,10926838,False,2459076,False,556045,False,3919345,False,0,False,15174050,False
egy,2010,11061738,False,2744043,False,1145231,False,4332570,False,0,False,16899015,False
egy,2015,11680933,False,3066037,False,1766925,False,4789362,False,0,False,18820072,False
egy,2020,12338217,True,2571745,True,2949822,True,0,True,5280664,True,20900604,True
egy,2025,12575519,True,3760440,True,3210196,True,0,True,5807051,True,23074225,True
egy,2030,13987300,True,3603572,True,4088512,True,0,True,6417384,True,25516696,True
egy,2035,15723252,True,3470730,True,5121282,True,0,True,7168583,True,28504351,True
eri,1950,81093,False,0,False,0,False,0,False,0,False,0,False
eri,1955,104318,False,0,False,0,False,0,False,0,False,0,False
eri,1960,136944,False,0,False,0,False,0,False,0,False,0,False
eri,1965,182223,False,0,False,0,False,0,False,0,False,0,False
eri,1970,229718,False,0,False,0,False,0,False,0,False,0,False
eri,1975,280493,False,0,False,0,False,0,False,0,False,0,False
eri,1980,343289,False,0,False,0,False,0,False,0,False,0,False
eri,1985,433816,False,0,False,0,False,0,False,0,False,0,False
eri,1990,230476,False,358100,False,0,False,0,False,0,False,0,False
eri,1995,321713,False,374008,False,0,False,0,False,0,False,0,False
eri,2000,453412,False,448642,False,0,False,0,False,0,False,0,False
eri,2005,676005,False,0,False,558318,False,0,False,0,False,0,False
eri,2010,874807,False,0,False,669678,False,0,False,0,False,0,False
eri,2015,1048601,False,0,False,803250,False,0,False,0,False,0,False
eri,2020,1283053,True,0,True,962985,True,0,True,0,True,0,True
eri,2025,1546576,True,0,True,0,True,1152176,True,0,True,0,True
eri,2030,1506132,True,331854,True,0,True,1372146,True,0,True,0,True
eri,2035,1771323,True,391694,True,0,True,1618914,True,0,True,0,True
esp,1950,10185509,False,373096,False,505979,False,3509142,False,0,False,0,False
esp,1955,10760389,False,404869,False,507268,False,4120410,False,0,False,0,False
esp,1960,11120517,False,761652,False,505266,False,4859469,False,0,False,0,False
esp,1965,11810424,False,1551456,False,567209,False,5827642,False,0,False,0,False
esp,1970,13004607,False,1244983,False,1187503,False,7002908,False,0,False,0,False
esp,1975,14477662,False,1166920,False,1814085,False,7569347,False,0,False,0,False
esp,1980,15838986,False,1608889,False,1974010,False,8089951,False,0,False,0,False
esp,1985,16217032,False,1721660,False,2559136,False,8323627,False,0,False,0,False
esp,1990,16439857,False,2033270,False,2629775,False,8514678,False,0,False,0,False
esp,1995,16702951,False,2033986,False,2607738,False,8914642,False,0,False,0,False
esp,2000,17218646,False,2033758,False,2571866,False,4355425,False,5014411,False,0,False
esp,2005,19014108,False,2396449,False,2622187,False,4612350,False,5383402,False,0,False
esp,2010,20764689,False,2509866,False,2706540,False,4933548,False,5787392,False,0,False
esp,2015,19707371,False,2933596,False,2794122,False,0,False,11498369,False,0,False
esp,2020,19438396,True,3043698,True,2858374,True,0,True,12203069,True,0,True
esp,2025,19480060,True,2574636,True,3397477,True,0,True,12543777,True,0,True
esp,2030,19661533,True,2603671,True,3435509,True,0,True,12719029,True,0,True
esp,2035,19842785,True,2628968,True,3468878,True,0,True,12843929,True,0,True
est,1950,546864,False,0,False,0,False,0,False,0,False,0,False
est,1955,621619,False,0,False,0,False,0,False,0,False,0,False
est,1960,700072,False,0,False,0,False,0,False,0,False,0,False
est,1965,459176,False,332461,False,0,False,0,False,0,False,0,False
est,1970,511063,False,372344,False,0,False,0,False,0,False,0,False
est,1975,552090,False,409060,False,0,False,0,False,0,False,0,False
est,1980,583229,False,444615,False,0,False,0,False,0,False,0,False
est,1985,606590,False,470761,False,0,False,0,False,0,False,0,False
est,1990,638519,False,476411,False,0,False,0,False,0,False,0,False
est,1995,575097,False,432318,False,0,False,0,False,0,False,0,False
est,2000,570317,False,400224,False,0,False,0,False,0,False,0,False
est,2005,534635,False,397165,False,0,False,0,False,0,False,0,False
est,2010,512950,False,394129,False,0,False,0,False,0,False,0,False
est,2015,483655,False,416235,False,0,False,0,False,0,False,0,False
est,2020,455106,True,445259,True,0,True,0,True,0,True,0,True
est,2025,441445,True,457657,True,0,True,0,True,0,True,0,True
est,2030,435777,True,459544,True,0,True,0,True,0,True,0,True
est,2035,432129,True,459291,True,0,True,0,True,0,True,0,True
eth,1950,441890,False,392000,False,0,False,0,False,0,False,0,False
eth,1955,634876,False,451120,False,0,False,0,False,0,False,0,False
eth,1960,905919,False,0,False,519177,False,0,False,0,False,0,False
eth,1965,1300384,False,0,False,597455,False,0,False,0,False,0,False
eth,1970,1710935,False,0,False,729246,False,0,False,0,False,0,False
eth,1975,2154978,False,0,False,925730,False,0,False,0,False,0,False
eth,1980,2495989,False,0,False,0,False,1175232,False,0,False,0,False
eth,1985,3196693,False,0,False,0,False,1476357,False,0,False,0,False
eth,1990,4278188,False,0,False,0,False,1790860,False,0,False,0,False
eth,1995,5780191,False,0,False,0,False,2144292,False,0,False,0,False
eth,2000,7430588,False,0,False,0,False,2376701,False,0,False,0,False
eth,2005,9412223,False,0,False,0,False,2634150,False,0,False,0,False
eth,2010,12062671,False,0,False,0,False,3126469,False,0,False,0,False
eth,2015,14455397,False,1076905,False,0,False,3870785,False,0,False,0,False
eth,2020,17997580,True,1148229,True,523915,True,4793699,True,0,True,0,True
eth,2025,21791045,True,1595272,True,1144327,True,0,True,5956679,True,0,True
eth,2030,26118484,True,1482957,True,2542010,True,0,True,7352269,True,0,True
eth,2035,30341994,True,2100780,True,4106620,True,0,True,8938683,True,0,True
fin,1950,1358109,False,365629,False,0,False,0,False,0,False,0,False
fin,1955,1677601,False,404805,False,0,False,0,False,0,False,0,False
fin,1960,2003703,False,448192,False,0,False,0,False,0,False,0,False
fin,1965,2247700,False,477827,False,0,False,0,False,0,False,0,False
fin,1970,2430953,False,0,False,507298,False,0,False,0,False,0,False
fin,1975,2618655,False,0,False,582134,False,0,False,0,False,0,False
fin,1980,2760595,False,0,False,673850,False,0,False,0,False,0,False
fin,1985,2999702,False,0,False,723405,False,0,False,0,False,0,False
fin,1990,3094081,False,0,False,871274,False,0,False,0,False,0,False
fin,1995,3201591,False,0,False,942910,False,0,False,0,False,0,False
fin,2000,3244397,False,0,False,0,False,1019206,False,0,False,0,False
fin,2005,3292829,False,0,False,0,False,1067073,False,0,False,0,False
fin,2010,3060669,False,308232,False,0,False,1126001,False,0,False,0,False
fin,2015,3123473,False,326249,False,0,False,1222294,False,0,False,0,False
fin,2020,3125546,True,341582,True,0,True,1304851,True,0,True,0,True
fin,2025,3168326,True,350951,True,0,True,1354892,True,0,True,0,True
fin,2030,3225523,True,358360,True,0,True,1386036,True,0,True,0,True
fin,2035,3279109,True,364554,True,0,True,1410093,True,0,True,0,True
fji,1950,70375,False,0,False,0,False,0,False,0,False,0,False
fji,1955,90219,False,0,False,0,False,0,False,0,False,0,False
fji,1960,116759,False,0,False,0,False,0,False,0,False,0,False
fji,1965,151142,False,0,False,0,False,0,False,0,False,0,False
fji,1970,180926,False,0,False,0,False,0,False,0,False,0,False
fji,1975,211729,False,0,False,0,False,0,False,0,False,0,False
fji,1980,239930,False,0,False,0,False,0,False,0,False,0,False
fji,1985,274154,False,0,False,0,False,0,False,0,False,0,False
fji,1990,303191,False,0,False,0,False,0,False,0,False,0,False
fji,1995,352818,False,0,False,0,False,0,False,0,False,0,False
fji,2000,388640,False,0,False,0,False,0,False,0,False,0,False
fji,2005,409850,False,0,False,0,False,0,False,0,False,0,False
fji,2010,448644,False,0,False,0,False,0,False,0,False,0,False
fji,2015,488237,False,0,False,0,False,0,False,0,False,0,False
fji,2020,529489,True,0,True,0,True,0,True,0,True,0,True
fji,2025,567088,True,0,True,0,True,0,True,0,True,0,True
fji,2030,601227,True,0,True,0,True,0,True,0,True,0,True
fji,2035,631830,True,0,True,0,True,0,True,0,True,0,True
fra,1950,12582094,False,1494347,False,2771407,False,0,False,6283018,False,0,False
fra,1955,13776918,False,1861390,False,2882593,False,0,False,6796437,False,0,False
fra,1960,15033995,False,2745697,False,3190861,False,0,False,7410735,False,0,False
fra,1965,17754642,False,2603569,False,2522926,False,2096612,False,7855185,False,0,False
fra,1970,19479227,False,3466140,False,2675648,False,2297818,False,8208121,False,0,False
fra,1975,21215570,False,3149872,False,3299774,False,2435364,False,8557844,False,0,False
fra,1980,21688977,False,3227161,False,3388177,False,2650308,False,8669349,False,0,False
fra,1985,21572603,False,3990587,False,3530647,False,2750428,False,8956222,False,0,False
fra,1990,21989815,False,4366901,False,3707321,False,2788563,False,9330327,False,0,False
fra,1995,22955345,False,3461991,False,4855192,False,2847687,False,9510103,False,0,False
fra,2000,23999119,False,3535412,False,4030990,False,3923538,False,9736538,False,0,False
fra,2005,25288614,False,3600814,False,4202299,False,4046403,False,0,False,10091795,False
fra,2010,26423996,False,3484099,False,4859645,False,4165440,False,0,False,10460118,False
fra,2015,27729079,False,3570515,False,5034608,False,4275537,False,0,False,10733502,False
fra,2020,28927228,True,3662194,True,4196558,True,5414756,True,0,True,11017230,True
fra,2025,29968508,True,3771055,True,3310686,True,6621673,True,0,True,11346802,True
fra,2030,30622545,True,3190077,True,4424290,True,6842035,True,0,True,11709788,True
fra,2035,30922137,True,2871923,True,4566589,True,8063666,True,0,True,12064575,True
fsm,1950,6400,False,0,False,0,False,0,False,0,False,0,False
fsm,1955,8008,False,0,False,0,False,0,False,0,False,0,False
fsm,1960,9937,False,0,False,0,False,0,False,0,False,0,False
fsm,1965,12296,False,0,False,0,False,0,False,0,False,0,False
fsm,1970,15240,False,0,False,0,False,0,False,0,False,0,False
fsm,1975,16327,False,0,False,0,False,0,False,0,False,0,False
fsm,1980,19296,False,0,False,0,False,0,False,0,False,0,False
fsm,1985,22406,False,0,False,0,False,0,False,0,False,0,False
fsm,1990,24870,False,0,False,0,False,0,False,0,False,0,False
fsm,1995,26962,False,0,False,0,False,0,False,0,False,0,False
fsm,2000,23990,False,0,False,0,False,0,False,0,False,0,False
fsm,2005,23714,False,0,False,0,False,0,False,0,False,0,False
fsm,2010,23105,False,0,False,0,False,0,False,0,False,0,False
fsm,2015,23452,False,0,False,0,False,0,False,0,False,0,False
fsm,2020,24716,True,0,True,0,True,0,True,0,True,0,True
fsm,2025,26661,True,0,True,0,True,0,True,0,True,0,True
fsm,2030,29253,True,0,True,0,True,0,True,0,True,0,True
fsm,2035,32173,True,0,True,0,True,0,True,0,True,0,True
gab,1950,53956,False,0,False,0,False,0,False,0,False,0,False
gab,1955,68209,False,0,False,0,False,0,False,0,False,0,False
gab,1960,86847,False,0,False,0,False,0,False,0,False,0,False
gab,1965,126602,False,0,False,0,False,0,False,0,False,0,False
gab,1970,188838,False,0,False,0,False,0,False,0,False,0,False
gab,1975,279190,False,0,False,0,False,0,False,0,False,0,False
gab,1980,398719,False,0,False,0,False,0,False,0,False,0,False
gab,1985,517989,False,0,False,0,False,0,False,0,False,0,False
gab,1990,292691,False,365694,False,0,False,0,False,0,False,0,False
gab,1995,372970,False,439429,False,0,False,0,False,0,False,0,False
gab,2000,475418,False,495673,False,0,False,0,False,0,False,0,False
gab,2005,594048,False,0,False,562860,False,0,False,0,False,0,False
gab,2010,754355,False,0,False,648564,False,0,False,0,False,0,False
gab,2015,953575,False,0,False,747259,False,0,False,0,False,0,False
gab,2020,1103935,True,0,True,834204,True,0,True,0,True,0,True
gab,2025,1271977,True,0,True,899225,True,0,True,0,True,0,True
gab,2030,1415069,True,0,True,988148,True,0,True,0,True,0,True
gab,2035,1552474,True,0,True,0,True,1083906,True,0,True,0,True
gbr,1950,14613775,False,4093886,False,3428035,False,9480487,False,8360847,False,0,False
gbr,1955,14667951,False,4201468,False,3529498,False,9564548,False,8277908,False,0,False
gbr,1960,15334463,False,4315321,False,3634857,False,9650207,False,8195769,False,0,False
gbr,1965,16900109,False,4305412,False,3597154,False,9588304,False,7868506,False,0,False
gbr,1970,18088702,False,4271935,False,3532656,False,9501064,False,7509405,False,0,False
gbr,1975,19659064,False,4233665,False,3397846,False,9252227,False,7124383,False,0,False
gbr,1980,20961255,False,4199133,False,3255716,False,8990182,False,6751196,False,0,False
gbr,1985,21213200,False,4225295,False,4217017,False,7867349,False,6740954,False,0,False
gbr,1990,21301573,False,4613051,False,4144194,False,7830069,False,6794400,False,0,False
gbr,1995,21648186,False,4198863,False,4709268,False,7841691,False,7029508,False,0,False
gbr,2000,22145718,False,3757996,False,5325481,False,7863420,False,7272819,False,0,False
gbr,2005,22639711,False,4465777,False,5487797,False,8083753,False,7501217,False,0,False
gbr,2010,24510551,False,4400679,False,6162253,False,8351781,False,8044433,False,0,False
gbr,2015,25212850,False,4643862,False,6896856,False,8620362,False,8661381,False,0,False
gbr,2020,26337744,True,4278216,True,7675264,True,8899940,True,9304016,True,0,True
gbr,2025,27043980,True,4724974,True,7976337,True,9212617,True,9840742,True,0,True
gbr,2030,27669956,True,4682867,True,7775994,True,10541664,True,0,True,10228051,True
gbr,2035,28227344,True,5134953,True,8024715,True,10878636,True,0,True,10556486,True
geo,1950,690159,False,0,False,611653,False,0,False,0,False,0,False
geo,1955,828769,False,0,False,658954,False,0,False,0,False,0,False
geo,1960,1008331,False,0,False,717766,False,0,False,0,False,0,False
geo,1965,1187614,False,0,False,802904,False,0,False,0,False,0,False
geo,1970,1365449,False,0,False,897244,False,0,False,0,False,0,False
geo,1975,1461103,False,0,False,992474,False,0,False,0,False,0,False
geo,1980,1543985,False,0,False,0,False,1090199,False,0,False,0,False
geo,1985,1646920,False,0,False,0,False,1177355,False,0,False,0,False
geo,1990,1753932,False,0,False,0,False,1223833,False,0,False,0,False
geo,1995,1542661,False,0,False,0,False,1160168,False,0,False,0,False
geo,2000,1385812,False,0,False,0,False,1099798,False,0,False,0,False
geo,2005,1324245,False,0,False,0,False,1080767,False,0,False,0,False
geo,2010,1270606,False,0,False,0,False,1079445,False,0,False,0,False
geo,2015,1191962,False,0,False,0,False,1078125,False,0,False,0,False
geo,2020,1239945,True,0,True,0,True,1077833,True,0,True,0,True
geo,2025,1271886,True,0,True,0,True,1087022,True,0,True,0,True
geo,2030,1291889,True,0,True,0,True,1102222,True,0,True,0,True
geo,2035,1308633,True,0,True,0,True,1116918,True,0,True,0,True
gha,1950,769242,False,0,False,0,False,0,False,0,False,0,False
gha,1955,1084305,False,0,False,0,False,0,False,0,False,0,False
gha,1960,1154209,False,392582,False,0,False,0,False,0,False,0,False
gha,1965,1510977,False,498949,False,0,False,0,False,0,False,0,False
gha,1970,1509540,False,349323,False,630670,False,0,False,0,False,0,False
gha,1975,1819235,False,397204,False,737787,False,0,False,0,False,0,False
gha,1980,2051423,False,451665,False,863134,False,0,False,0,False,0,False
gha,1985,2638117,False,0,False,532485,False,1012501,False,0,False,0,False
gha,1990,3437970,False,0,False,695568,False,1197161,False,0,False,0,False
gha,1995,4403546,False,0,False,908599,False,1415498,False,0,False,0,False
gha,2000,5464665,False,0,False,0,False,2854965,False,0,False,0,False
gha,2005,6397459,False,395580,False,0,False,3398071,False,0,False,0,False
gha,2010,7462785,False,366268,False,531982,False,4069744,False,0,False,0,False
gha,2015,8807925,False,489222,False,715650,False,4905658,False,0,False,0,False
gha,2020,9508369,True,667701,True,1587430,True,5862067,True,0,True,0,True
gha,2025,10881201,True,889191,True,784420,True,7984394,True,0,True,0,True
gha,2030,12161383,True,781439,True,1480359,True,9217620,True,0,True,0,True
gha,2035,13491457,True,675041,True,1197459,True,6210530,True,5337302,True,0,True
gin,1950,207613,False,0,False,0,False,0,False,0,False,0,False
gin,1955,278619,False,0,False,0,False,0,False,0,False,0,False
gin,1960,374618,False,0,False,0,False,0,False,0,False,0,False
gin,1965,503254,False,0,False,0,False,0,False,0,False,0,False
gin,1970,286626,False,387584,False,0,False,0,False,0,False,0,False
gin,1975,292534,False,0,False,559195,False,0,False,0,False,0,False
gin,1980,434111,False,0,False,631446,False,0,False,0,False,0,False
gin,1985,621871,False,0,False,731751,False,0,False,0,False,0,False
gin,1990,821058,False,0,False,872014,False,0,False,0,False,0,False
gin,1995,1280873,False,0,False,0,False,1039161,False,0,False,0,False
gin,2000,1527602,False,0,False,0,False,1191510,False,0,False,0,False
gin,2005,1777451,False,0,False,0,False,1344973,False,0,False,0,False
gin,2010,2117007,False,0,False,0,False,1518252,False,0,False,0,False
gin,2015,2535273,False,0,False,0,False,1713858,False,0,False,0,False
gin,2020,3132384,True,0,True,0,True,1938272,True,0,True,0,True
gin,2025,3522902,True,308208,True,0,True,2251591,True,0,True,0,True
gin,2030,3206152,True,1407002,True,0,True,2687120,True,0,True,0,True
