country,time,gini,gini_is_forecast,lex,lex_is_forecast,gdp_pcap,gdp_pcap_is_forecast
irl,1805,38.97,False,38.3,False,1590.33125,False
irl,1806,38.97,False,38.3,False,1601.90112,False
irl,1807,38.97,False,38.3,False,1613.47099,False
irl,1808,38.97,False,38.3,False,1625.04086,False
irl,1809,38.97,False,38.3,False,1636.61073,False
irl,1810,38.97,False,38.3,False,1648.1806,False
irl,1811,38.97,False,38.3,False,1659.75047,False
irl,1812,38.97,False,38.3,False,1671.32034,False
irl,1813,38.97,False,38.3,False,1682.89021,False
irl,1814,38.97,False,38.3,False,1694.46008,False
irl,1815,38.97,False,38.3,False,1706.02995,False
irl,1816,38.92,False,38.3,False,1717.59982,False
irl,1817,38.83,False,38.3,False,1729.16969,False
irl,1818,38.69,False,38.3,False,1740.73956,False
irl,1819,38.5,False,38.3,False,1752.30943,False
irl,1820,38.27,False,38.3,False,1866.95633,False
irl,1821,37.99,False,38.3,False,1893.46235,False
irl,1822,37.67,False,38.3,False,1920.34469,False
irl,1823,37.3,False,38.3,False,1947.6087,False
irl,1824,36.89,False,38.3,False,1975.25978,False
irl,1825,36.44,False,38.3,False,2003.30344,False
irl,1826,35.95,False,38.3,False,2031.74524,False
irl,1827,35.46,False,38.3,False,2060.59085,False
irl,1828,34.98,False,38.3,False,2089.84599,False
irl,1829,34.51,False,38.3,False,2119.51648,False
irl,1830,34.04,False,38.3,False,2149.60822,False
irl,1831,33.58,False,38.3,False,2180.12718,False
irl,1832,33.13,False,38.3,False,2211.07943,False
irl,1833,32.68,False,38.3,False,2242.47113,False
irl,1834,32.24,False,38.3,False,2274.30851,False
irl,1835,31.8,False,38.3,False,2306.59789,False
irl,1836,31.37,False,38.3,False,2342.38993,False
irl,1837,30.95,False,38.3,False,2342.38993,False
irl,1838,30.53,False,38.3,False,2340.40148,False
irl,1839,30.12,False,38.3,False,2338.41304,False
irl,1840,29.71,False,38.3,False,2334.43615,False
irl,1841,29.31,False,38.3,False,2330.45925,False
irl,1842,28.91,False,38.3,False,2324.49391,False
irl,1843,28.52,False,38.3,False,2317.53435,False
irl,1844,28.14,False,38.3,False,2310.57479,False
irl,1845,27.76,False,38.3,False,2085.88034,False
irl,1846,27.44,False,19.8,False,1849.25521,False
irl,1847,27.2,False,24.0,False,1914.87394,False
irl,1848,27.02,False,14.9,False,1692.16794,False
irl,1849,26.91,False,14.1,False,1574.8496,False
irl,1850,26.87,False,31.2,False,1859.19744,False
irl,1851,26.9,False,38.3,False,2077.92655,False
irl,1852,27.0,False,38.3,False,2920.03363,False
irl,1853,27.16,False,38.3,False,2972.87857,False
irl,1854,27.39,False,38.3,False,3015.08588,False
irl,1855,27.69,False,38.3,False,3057.89241,False
irl,1856,28.05,False,38.3,False,3101.3067,False
irl,1857,28.42,False,38.3,False,3145.33736,False
irl,1858,28.8,False,38.3,False,3189.99313,False
irl,1859,29.18,False,38.3,False,3235.28291,False
irl,1860,29.57,False,38.57,False,3281.21569,False
irl,1861,29.96,False,38.84,False,3327.80059,False
irl,1862,30.35,False,39.1,False,3375.04689,False
irl,1863,30.76,False,39.37,False,3422.96396,False
irl,1864,31.16,False,39.63,False,3471.56133,False
irl,1865,31.57,False,39.9,False,3520.84865,False
irl,1866,31.93,False,40.16,False,3570.83574,False
irl,1867,32.22,False,40.42,False,3621.53251,False
irl,1868,32.46,False,40.69,False,3672.94905,False
irl,1869,32.63,False,40.95,False,3725.09557,False
irl,1870,32.75,False,41.22,False,3777.98244,False
irl,1871,32.81,False,41.48,False,3816.19834,False
irl,1872,32.8,False,41.75,False,3854.8008,False
irl,1873,32.74,False,42.01,False,3893.79376,False
irl,1874,32.61,False,42.27,False,3933.18113,False
irl,1875,32.42,False,42.54,False,3972.96693,False
irl,1876,32.18,False,42.8,False,4013.15519,False
irl,1877,31.93,False,43.08,False,4053.74996,False
irl,1878,31.68,False,43.34,False,4094.75536,False
irl,1879,31.44,False,43.61,False,4136.17556,False
irl,1880,31.2,False,43.87,False,4178.01473,False
irl,1881,30.96,False,44.13,False,4220.27713,False
irl,1882,30.72,False,44.4,False,4262.96703,False
irl,1883,30.49,False,44.66,False,4306.08875,False
irl,1884,30.25,False,44.93,False,4349.64667,False
irl,1885,30.02,False,45.19,False,4393.6452,False
irl,1886,29.82,False,45.46,False,4438.08879,False
irl,1887,29.67,False,45.72,False,4482.98194,False
irl,1888,29.55,False,45.98,False,4528.32921,False
irl,1889,29.47,False,46.25,False,4574.13519,False
irl,1890,29.42,False,46.51,False,4620.40451,False
irl,1891,29.41,False,46.79,False,4667.14187,False
irl,1892,29.44,False,47.05,False,4714.35199,False
irl,1893,29.51,False,47.32,False,4762.03967,False
irl,1894,29.62,False,47.58,False,4810.20973,False
irl,1895,29.76,False,47.84,False,4858.86704,False
irl,1896,29.94,False,48.11,False,4908.01655,False
irl,1897,30.12,False,48.37,False,4957.66323,False
irl,1898,30.3,False,48.64,False,5007.8121,False
irl,1899,30.48,False,48.9,False,5058.46825,False
irl,1900,30.66,False,49.17,False,5109.63681,False
irl,1901,30.84,False,49.43,False,5161.32296,False
irl,1902,31.03,False,49.87,False,5213.53193,False
irl,1903,31.22,False,50.32,False,5266.26903,False
irl,1904,31.4,False,50.76,False,5319.53958,False
irl,1905,31.59,False,51.2,False,5373.34899,False
irl,1906,31.78,False,51.64,False,5427.7027,False
irl,1907,31.97,False,52.08,False,5482.60622,False
irl,1908,32.16,False,52.52,False,5538.06511,False
irl,1909,32.35,False,52.96,False,5594.085,False
irl,1910,32.55,False,53.4,False,5650.67155,False
irl,1911,32.74,False,53.84,False,5707.83049,False
irl,1912,32.93,False,54.09,False,5765.56763,False
irl,1913,33.13,False,54.36,False,5823.8888,False
irl,1914,33.32,False,54.61,False,5768.13747,False
irl,1915,33.52,False,54.86,False,5712.91985,False
irl,1916,33.71,False,55.12,False,5658.23081,False
irl,1917,33.91,False,55.37,False,5604.06531,False
irl,1918,34.11,False,49.72,False,5550.41832,False
irl,1919,34.31,False,55.88,False,5497.28489,False
irl,1920,34.51,False,56.13,False,5444.66011,False
irl,1921,34.71,False,56.38,False,5392.53909,False
irl,1922,34.92,False,56.64,False,5530.09023,False
irl,1923,35.12,False,56.89,False,5482.0141,False
irl,1924,35.33,False,57.15,False,5468.65962,False
irl,1925,35.52,False,57.41,False,5476.67231,False
irl,1926,35.7,False,57.66,False,5475.33686,False
irl,1927,35.86,False,57.79,False,5647.60966,False
irl,1928,36.01,False,57.92,False,5826.55969,False
irl,1929,36.15,False,58.05,False,6010.85152,False
irl,1930,36.27,False,58.18,False,6167.09894,False
irl,1931,36.38,False,58.31,False,6326.01725,False
irl,1932,36.48,False,58.44,False,6141.72542,False
irl,1933,36.55,False,58.57,False,5960.10449,False
irl,1934,36.62,False,58.71,False,6135.04818,False
irl,1935,36.67,False,58.84,False,6313.99822,False
irl,1936,36.72,False,58.97,False,6496.9546,False
irl,1937,36.77,False,59.19,False,6293.9665,False
irl,1938,36.82,False,59.41,False,6496.9546,False
irl,1939,36.87,False,59.63,False,6496.9546,False
irl,1940,36.92,False,59.85,False,6496.9546,False
irl,1941,36.97,False,60.1,False,6483.74989,False
irl,1942,37.02,False,60.4,False,6470.57203,False
irl,1943,37.07,False,60.71,False,6457.42094,False
irl,1944,37.12,False,61.03,False,6444.29659,False
irl,1945,37.17,False,61.33,False,6361.13652,False
irl,1946,37.29,False,61.64,False,6418.12785,False
irl,1947,37.47,False,62.71,False,6489.34345,False
irl,1948,37.73,False,63.8,False,6765.20958,False
irl,1949,38.06,False,64.88,False,7114.66695,False
irl,1950,38.46,False,65.96,False,7202.27389,False
irl,1951,38.94,False,65.8,False,7387.25045,False
irl,1952,39.49,False,67.29,False,7522.18394,False
irl,1953,40.13,False,68.08,False,7733.88401,False
irl,1954,40.84,False,68.3,False,7810.40639,False
irl,1955,41.64,False,68.52,False,8083.39723,False
irl,1956,42.3,False,69.1,False,7979.81211,False
irl,1957,42.76,False,69.36,False,7942.03458,False
irl,1958,43.02,False,69.57,False,7866.14077,False
irl,1959,43.1,False,69.78,False,8222.17375,False
irl,1960,42.98,False,70.12,False,8656.34681,False
irl,1961,42.67,False,70.05,False,9095.97579,False
irl,1962,42.17,False,70.22,False,9346.75265,False
irl,1963,41.49,False,70.48,False,9703.61805,False
irl,1964,40.63,False,70.61,False,10025.89624,False
irl,1965,39.58,False,70.75,False,10155.57393,False
irl,1966,38.47,False,70.68,False,10166.83078,False
irl,1967,37.53,False,71.1,False,10655.07239,False
irl,1968,36.75,False,71.17,False,11493.46845,False
irl,1969,36.13,False,71.11,False,12152.33078,False
irl,1970,35.66,False,71.23,False,12299.18066,False
irl,1971,35.34,False,71.55,False,12561.69147,False
irl,1972,35.16,False,71.4,False,13147.93994,False
irl,1973,35.13,False,71.36,False,13519.01743,False
irl,1974,35.23,False,71.41,False,13830.3755,False
irl,1975,35.48,False,71.74,False,14335.60563,False
irl,1976,35.79,False,71.99,False,14267.41353,False
irl,1977,36.04,False,72.15,False,15171.59051,False
irl,1978,36.23,False,72.18,False,15991.68502,False
irl,1979,36.36,False,72.36,False,16193.69271,False
irl,1980,36.43,False,72.69,False,16463.18209,False
irl,1981,36.44,False,73.04,False,17589.00924,False
irl,1982,36.39,False,73.27,False,18344.19386,False
irl,1983,36.27,False,73.37,False,18542.22809,False
irl,1984,36.1,False,73.67,False,19507.86915,False
irl,1985,35.86,False,73.8,False,20312.53712,False
irl,1986,35.63,False,73.94,False,20615.30014,False
irl,1987,35.47,False,74.34,False,21787.34709,False
irl,1988,35.67,False,74.53,False,23254.05915,False
irl,1989,35.88,False,74.73,False,25421.21232,False
irl,1990,36.08,False,74.98,False,28251.92424,False
irl,1991,36.29,False,75.22,False,28764.63841,False
irl,1992,36.49,False,75.44,False,29692.85038,False
irl,1993,36.7,False,75.53,False,30457.74441,False
irl,1994,36.91,False,75.78,False,32238.06218,False
irl,1995,37.05,False,75.74,False,35306.3914,False
irl,1996,35.62,False,75.98,False,37876.89188,False
irl,1997,34.95,False,76.13,False,41749.3297,False
irl,1998,34.29,False,76.31,False,45034.20279,False
irl,1999,33.64,False,76.41,False,49376.26882,False
irl,2000,33.01,False,76.77,False,53465.98999,False
irl,2001,32.65,False,77.32,False,55573.33959,False
irl,2002,32.29,False,77.79,False,57938.15556,False
irl,2003,32.89,False,78.27,False,58832.30607,False
irl,2004,33.61,False,78.66,False,61737.45623,False
irl,2005,33.75,False,79.1,False,63909.85596,False
irl,2006,32.73,False,79.38,False,65357.44119,False
irl,2007,31.95,False,79.73,False,66810.4223,False
irl,2008,30.91,False,79.97,False,62507.26896,False
irl,2009,32.68,False,80.19,False,58687.01334,False
irl,2010,32.3,False,80.78,False,59285.80833,False
irl,2011,32.87,False,80.81,False,60001.07784,False
irl,2012,33.22,False,81.02,False,59508.99655,False
irl,2013,33.49,False,81.24,False,60494.16275,False
irl,2014,31.88,False,81.5,False,65660.18276,False
irl,2015,31.82,False,81.65,False,81053.35278,False
irl,2016,32.81,False,81.87,False,80997.58278,False
irl,2017,31.36,False,81.94,False,87942.44526,False
irl,2018,31.36,False,81.97,False,93214.33538,False
irl,2019,31.36,False,82.02,False,96369.64458,False
irl,2020,31.96,False,82.23,False,101970.8126,False
irl,2021,32.68,True,81.76,False,116903.6124,False
irl,2022,33.22,True,82.48,False,124489.3785,False
irl,2023,33.63,True,82.63,False,115505.3383,False
irl,2024,33.93,True,82.78,True,115337.1667,False
irl,2025,33.7,True,82.94,True,119406.2256,True
irl,2026,33.47,True,83.09,True,123238.3898,True
irl,2027,33.25,True,83.24,True,127139.5779,True
irl,2028,33.02,True,83.4,True,131399.7572,True
irl,2029,32.79,True,83.55,True,135854.7275,True
irl,2030,32.56,True,83.69,True,140514.5446,True
irl,2031,32.33,True,83.84,True,138567.3092,True
irl,2032,32.11,True,83.97,True,136704.7778,True
irl,2033,31.88,True,84.11,True,134922.1529,True
irl,2034,31.88,True,84.25,True,133214.9781,True
irl,2035,31.88,True,84.39,True,131579.1098,True
irl,2036,31.88,True,84.51,True,130010.6899,True
irl,2037,31.88,True,84.65,True,128506.1232,True
irl,2038,31.88,True,84.77,True,127062.0551,True
irl,2039,31.88,True,84.91,True,125675.3527,True
irl,2040,31.88,True,85.03,True,124343.0867,True
irl,2041,31.88,True,85.16,True,123062.5163,True
irl,2042,31.88,True,85.28,True,121831.0736,True
irl,2043,31.88,True,85.4,True,120646.3512,True
irl,2044,31.88,True,85.53,True,119506.0899,True
irl,2045,31.88,True,85.65,True,118408.1676,True
irl,2046,31.88,True,85.78,True,117350.5894,True
irl,2047,31.88,True,85.9,True,116331.4783,True
irl,2048,31.88,True,86.02,True,115349.0667,True
irl,2049,31.88,True,86.14,True,114401.6892,True
irl,2050,31.88,True,86.27,True,113487.7747,True
irl,2051,,,86.39,True,112605.8407,True
irl,2052,,,86.51,True,111754.4866,True
irl,2053,,,86.63,True,110932.3888,True
irl,2054,,,86.73,True,110138.2952,True
irl,2055,,,86.85,True,109371.0206,True
irl,2056,,,86.98,True,108629.4425,True
irl,2057,,,87.1,True,107912.497,True
irl,2058,,,87.22,True,107219.1751,True
irl,2059,,,87.33,True,106548.5192,True
irl,2060,,,87.45,True,105899.6201,True
irl,2061,,,87.57,True,105271.614,True
irl,2062,,,87.69,True,104663.6794,True
irl,2063,,,87.8,True,104075.0352,True
irl,2064,,,87.92,True,103504.9378,True
irl,2065,,,88.04,True,102952.6791,True
irl,2066,,,88.16,True,102417.5844,True
irl,2067,,,88.27,True,101899.0106,True
irl,2068,,,88.38,True,101396.3444,True
irl,2069,,,88.49,True,100909.0003,True
irl,2070,,,88.6,True,100436.4195,True
irl,2071,,,88.73,True,99978.06829,True
irl,2072,,,88.84,True,99533.43647,True
irl,2073,,,88.96,True,99102.03639,True
irl,2074,,,89.06,True,98683.40158,True
irl,2075,,,89.19,True,98277.08566,True
irl,2076,,,89.29,True,97882.66131,True
irl,2077,,,89.41,True,97499.71928,True
irl,2078,,,89.52,True,97127.86744,True
irl,2079,,,89.63,True,96766.72995,True
irl,2080,,,89.74,True,96415.94641,True
irl,2081,,,89.85,True,96075.17109,True
irl,2082,,,89.96,True,95744.07224,True
irl,2083,,,90.08,True,95422.33138,True
irl,2084,,,90.19,True,95109.64265,True
irl,2085,,,90.3,True,94805.71223,True
irl,2086,,,90.42,True,94510.25774,True
irl,2087,,,90.52,True,94223.00774,True
irl,2088,,,90.65,True,93943.70118,True
irl,2089,,,90.76,True,93672.08693,True
irl,2090,,,90.87,True,93407.92334,True
irl,2091,,,90.98,True,93150.97779,True
irl,2092,,,91.1,True,92901.0263,True
irl,2093,,,91.22,True,92657.85312,True
irl,2094,,,91.32,True,92421.2504,True
irl,2095,,,91.44,True,92191.0178,True
irl,2096,,,91.56,True,91966.96222,True
irl,2097,,,91.67,True,91748.89742,True
irl,2098,,,91.79,True,91536.64378,True
irl,2099,,,91.9,True,91330.02798,True
irl,2100,,,92.02,True,91128.88277,True
irn,1800,62.98,False,25.6,False,1171.18791,False
irn,1801,62.98,False,25.6,False,1171.18791,False
irn,1802,62.98,False,25.6,False,1171.18791,False
irn,1803,62.98,False,25.6,False,1171.18791,False
irn,1804,62.98,False,25.6,False,1171.18791,False
irn,1805,62.98,False,25.6,False,1171.18791,False
irn,1806,62.98,False,25.6,False,1171.18791,False
irn,1807,62.98,False,25.6,False,1171.18791,False
irn,1808,62.98,False,25.6,False,1171.18791,False
irn,1809,62.98,False,25.6,False,1171.18791,False
irn,1810,62.98,False,25.6,False,1171.18791,False
irn,1811,62.98,False,25.6,False,1171.18791,False
irn,1812,62.98,False,25.6,False,1171.18791,False
irn,1813,62.98,False,25.6,False,1171.18791,False
irn,1814,62.98,False,25.6,False,1171.18791,False
irn,1815,62.98,False,25.6,False,1171.18791,False
irn,1816,62.98,False,25.6,False,1171.18791,False
irn,1817,63.09,False,25.6,False,1171.18791,False
irn,1818,63.09,False,25.6,False,1171.18791,False
irn,1819,63.19,False,25.6,False,1171.18791,False
irn,1820,63.3,False,25.6,False,1171.18791,False
irn,1821,63.41,False,25.6,False,1173.20997,False
irn,1822,63.51,False,25.6,False,1175.23553,False
irn,1823,63.62,False,25.6,False,1177.26458,False
irn,1824,63.83,False,25.6,False,1179.29714,False
irn,1825,63.94,False,25.6,False,1181.3332,False
irn,1826,64.15,False,25.6,False,1183.37278,False
irn,1827,64.26,False,25.6,False,1185.41588,False
irn,1828,64.47,False,25.6,False,1187.46251,False
irn,1829,64.68,False,25.6,False,1189.51267,False
irn,1830,64.9,False,25.6,False,1191.56638,False
irn,1831,65.11,False,25.6,False,1193.62362,False
irn,1832,65.32,False,25.6,False,1195.68442,False
irn,1833,65.43,False,25.6,False,1197.74878,False
irn,1834,65.64,False,25.6,False,1199.8167,False
irn,1835,65.85,False,25.6,False,1201.8882,False
irn,1836,66.07,False,25.6,False,1203.96327,False
irn,1837,66.28,False,25.6,False,1206.04192,False
irn,1838,66.49,False,25.6,False,1208.12416,False
irn,1839,66.6,False,25.6,False,1210.20999,False
irn,1840,66.81,False,25.6,False,1212.29943,False
irn,1841,67.02,False,25.6,False,1214.39247,False
irn,1842,67.24,False,25.6,False,1216.48913,False
irn,1843,67.45,False,25.6,False,1218.5894,False
irn,1844,67.66,False,25.6,False,1220.69331,False
irn,1845,67.77,False,25.6,False,1222.80084,False
irn,1846,67.77,False,25.6,False,1224.91202,False
irn,1847,67.77,False,25.6,False,1227.02684,False
irn,1848,67.77,False,25.6,False,1229.14531,False
irn,1849,67.56,False,25.6,False,1231.26744,False
irn,1850,67.34,False,25.6,False,1233.39323,False
irn,1851,67.13,False,25.6,False,1235.52269,False
irn,1852,66.81,False,25.59,False,1237.65583,False
irn,1853,66.39,False,25.59,False,1239.79265,False
irn,1854,65.85,False,25.59,False,1241.93316,False
irn,1855,65.32,False,25.58,False,1244.07737,False
irn,1856,64.68,False,25.58,False,1246.22528,False
irn,1857,64.05,False,25.58,False,1248.37689,False
irn,1858,63.3,False,25.57,False,1250.53222,False
irn,1859,62.56,False,25.57,False,1252.69128,False
irn,1860,61.81,False,25.57,False,1254.85406,False
irn,1861,61.07,False,25.56,False,1257.02057,False
irn,1862,60.32,False,25.56,False,1259.19083,False
irn,1863,59.58,False,25.56,False,1261.36483,False
irn,1864,58.73,False,25.55,False,1263.54258,False
irn,1865,58.09,False,25.55,False,1265.7241,False
irn,1866,57.34,False,25.55,False,1267.90938,False
irn,1867,56.6,False,25.54,False,1270.09844,False
irn,1868,55.85,False,25.54,False,1272.29127,False
irn,1869,55.22,False,25.54,False,1274.48789,False
irn,1870,54.47,False,25.53,False,1276.6883,False
irn,1871,53.79,False,25.53,False,1285.26616,False
irn,1872,53.12,False,25.53,False,1293.90164,False
irn,1873,52.46,False,25.52,False,1302.59515,False
irn,1874,51.81,False,25.52,False,1311.34707,False
irn,1875,51.2,False,25.52,False,1320.15779,False
irn,1876,50.57,False,25.51,False,1329.02771,False
irn,1877,49.94,False,25.51,False,1337.95723,False
irn,1878,49.32,False,25.51,False,1346.94674,False
irn,1879,48.7,False,25.5,False,1355.99664,False
irn,1880,48.1,False,25.5,False,1365.10736,False
irn,1881,47.5,False,25.5,False,1374.27929,False
irn,1882,46.91,False,25.49,False,1383.51284,False
irn,1883,46.32,False,25.49,False,1392.80843,False
irn,1884,45.75,False,25.49,False,1402.16647,False
irn,1885,45.18,False,25.49,False,1411.5874,False
irn,1886,44.66,False,25.48,False,1421.07162,False
irn,1887,44.19,False,25.48,False,1430.61956,False
irn,1888,43.77,False,25.48,False,1440.23165,False
irn,1889,43.39,False,25.47,False,1449.90833,False
irn,1890,43.07,False,25.47,False,1459.65002,False
irn,1891,42.79,False,25.47,False,1469.45716,False
irn,1892,42.56,False,25.46,False,1479.3302,False
irn,1893,42.37,False,25.46,False,1489.26957,False
irn,1894,42.23,False,25.46,False,1499.27572,False
irn,1895,42.14,False,25.45,False,1509.3491,False
irn,1896,42.08,False,25.45,False,1519.49016,False
irn,1897,42.03,False,25.45,False,1529.69936,False
irn,1898,41.98,False,25.44,False,1539.97716,False
irn,1899,41.93,False,25.44,False,1550.32401,False
irn,1900,41.87,False,25.44,False,1560.74037,False
irn,1901,41.82,False,25.43,False,1571.22673,False
irn,1902,41.77,False,25.43,False,1581.78354,False
irn,1903,41.72,False,25.43,False,1592.41127,False
irn,1904,41.66,False,25.42,False,1603.11042,False
irn,1905,41.61,False,25.42,False,1613.88145,False
irn,1906,41.59,False,25.42,False,1624.72485,False
irn,1907,41.59,False,25.41,False,1635.6411,False
irn,1908,41.62,False,25.41,False,1646.6307,False
irn,1909,41.67,False,25.41,False,1657.69413,False
irn,1910,41.75,False,25.4,False,1668.8319,False
irn,1911,41.86,False,25.4,False,1680.0445,False
irn,1912,42.0,False,25.4,False,1691.33244,False
irn,1913,42.17,False,25.39,False,1702.69622,False
irn,1914,42.36,False,25.39,False,1738.30191,False
irn,1915,42.58,False,25.39,False,1774.65215,False
irn,1916,42.83,False,25.38,False,1811.76253,False
irn,1917,43.08,False,25.38,False,1849.64894,False
irn,1918,43.33,False,21.03,False,1888.32761,False
irn,1919,43.58,False,25.37,False,1927.8151,False
irn,1920,43.83,False,25.37,False,1968.12832,False
irn,1921,44.09,False,25.37,False,2009.28455,False
irn,1922,44.35,False,25.36,False,2051.30141,False
irn,1923,44.61,False,25.36,False,2094.19691,False
irn,1924,44.87,False,25.36,False,2137.9894,False
irn,1925,45.12,False,25.35,False,2182.69766,False
irn,1926,45.38,False,25.35,False,2228.34082,False
irn,1927,45.63,False,25.35,False,2274.93845,False
irn,1928,45.89,False,25.34,False,2322.51049,False
irn,1929,46.14,False,25.34,False,2371.07733,False
irn,1930,46.39,False,25.34,False,2420.65978,False
irn,1931,46.63,False,25.33,False,2471.27905,False
irn,1932,46.88,False,25.33,False,2522.95684,False
irn,1933,47.12,False,25.33,False,2575.71529,False
irn,1934,47.36,False,25.32,False,2629.57699,False
irn,1935,47.6,False,25.32,False,2684.565,False
irn,1936,47.84,False,25.32,False,2740.70289,False
irn,1937,48.08,False,25.31,False,2798.01471,False
irn,1938,48.32,False,25.31,False,2856.52499,False
irn,1939,48.56,False,25.31,False,2916.25879,False
irn,1940,48.81,False,25.3,False,2977.24172,False
irn,1941,49.05,False,26.71,False,3059.27498,False
irn,1942,49.3,False,28.12,False,3143.56855,False
irn,1943,49.55,False,29.55,False,3230.18469,False
irn,1944,49.8,False,30.96,False,3319.18741,False
irn,1945,50.05,False,32.37,False,3410.64246,False
irn,1946,50.37,False,33.78,False,3504.61741,False
irn,1947,50.76,False,35.2,False,3601.1817,False
irn,1948,51.22,False,36.6,False,3700.40666,False
irn,1949,51.76,False,38.02,False,3802.36561,False
irn,1950,52.37,False,39.43,False,3907.13389,False
irn,1951,53.06,False,39.75,False,3826.42366,False
irn,1952,53.83,False,40.16,False,3748.82842,False
irn,1953,54.69,False,40.42,False,3677.32611,False
irn,1954,55.62,False,40.74,False,3603.27235,False
irn,1955,56.64,False,41.21,False,3528.09934,False
irn,1956,57.52,False,41.56,False,3794.75637,False
irn,1957,58.19,False,41.87,False,4289.78673,False
irn,1958,58.65,False,42.93,False,4710.19051,False
irn,1959,58.9,False,43.71,False,5054.29567,False
irn,1960,58.94,False,44.48,False,5429.68782,False
irn,1961,58.78,False,45.33,False,5770.85691,False
irn,1962,58.41,False,45.35,False,5844.0882,False
irn,1963,57.83,False,46.97,False,6265.49882,False
irn,1964,57.05,False,47.82,False,6589.8376,False
irn,1965,56.06,False,48.71,False,7279.74175,False
irn,1966,54.89,False,49.58,False,7875.23851,False
irn,1967,53.79,False,50.43,False,8573.26322,False
irn,1968,52.74,False,51.05,False,9587.90682,False
irn,1969,51.74,False,53.13,False,10620.98725,False
irn,1970,50.8,False,54.51,False,8908.39104,False
irn,1971,49.91,False,56.01,False,9790.93584,False
irn,1972,49.07,False,57.08,False,10998.90326,False
irn,1973,48.28,False,58.85,False,11558.04005,False
irn,1974,47.53,False,60.22,False,12059.90477,False
irn,1975,46.83,False,61.47,False,11965.61209,False
irn,1976,46.12,False,62.6,False,13653.09206,False
irn,1977,45.48,False,63.47,False,12944.20253,False
irn,1978,44.84,False,62.57,False,10962.38465,False
irn,1979,44.21,False,64.62,False,9452.46809,False
irn,1980,43.59,False,64.7,False,7399.29741,False
irn,1981,44.49,False,64.8,False,7126.83262,False
irn,1982,45.5,False,64.43,False,8510.34017,False
irn,1983,47.32,False,65.23,False,9372.17822,False
irn,1984,47.52,False,66.19,False,8853.40958,False
irn,1985,47.52,False,66.31,False,8863.40342,False
irn,1986,47.42,False,65.2,False,7806.76049,False
irn,1987,46.43,False,66.53,False,7676.83846,False
irn,1988,45.47,False,66.75,False,7212.25706,False
irn,1989,44.53,False,68.14,False,7621.74916,False
irn,1990,43.6,False,66.68,False,8576.4415,False
irn,1991,43.45,False,68.89,False,9521.82838,False
irn,1992,43.3,False,69.3,False,9877.93917,False
irn,1993,43.15,False,69.63,False,9709.76817,False
irn,1994,43.0,False,70.01,False,9567.79231,False
irn,1995,43.27,False,70.37,False,9732.6873,False
irn,1996,43.55,False,70.71,False,10320.97988,False
irn,1997,43.82,False,70.92,False,10422.00249,False
irn,1998,44.1,False,71.34,False,10548.98828,False
irn,1999,44.02,False,71.63,False,10636.20251,False
irn,2000,43.95,False,71.94,False,11078.79502,False
irn,2001,43.87,False,72.2,False,11220.21075,False
irn,2002,43.79,False,72.51,False,12020.63785,False
irn,2003,43.71,False,71.77,False,12912.95251,False
irn,2004,43.64,False,73.17,False,13212.9011,False
irn,2005,43.56,False,73.55,False,13332.7353,False
irn,2006,44.75,False,73.95,False,13683.97852,False
irn,2007,43.83,False,74.37,False,14503.56106,False
irn,2008,42.93,False,74.76,False,14299.90427,False
irn,2009,42.05,False,75.11,False,14196.07393,False
irn,2010,40.83,False,75.45,False,14737.15585,False
irn,2011,39.64,False,75.79,False,14941.25949,False
irn,2012,38.48,False,76.05,False,14202.55076,False
irn,2013,37.36,False,76.24,False,13804.7913,False
irn,2014,38.78,False,76.48,False,14299.57177,False
irn,2015,39.47,False,76.69,False,13905.19212,False
irn,2016,39.97,False,77.09,False,14915.59412,False
irn,2017,40.8,False,77.31,False,15108.10941,False
irn,2018,42.0,False,77.56,False,14642.49757,False
irn,2019,42.0,False,77.76,False,14040.66465,False
irn,2020,42.8,False,76.46,False,14397.15357,False
irn,2021,43.76,True,75.48,False,14951.89487,False
irn,2022,44.48,True,76.18,False,15331.33294,False
irn,2023,45.02,True,78.64,False,15912.02987,False
irn,2024,45.43,True,78.86,True,16224.03534,False
irn,2025,45.12,True,79.07,True,16539.72286,True
irn,2026,44.82,True,79.28,True,16917.16802,True
irn,2027,44.51,True,79.48,True,17313.65523,True
irn,2028,44.21,True,79.7,True,17685.11346,True
irn,2029,43.91,True,79.9,True,18057.86825,True
irn,2030,43.6,True,80.1,True,18431.66613,True
irn,2031,43.3,True,80.32,True,18831.95486,True
irn,2032,43.0,True,80.52,True,19238.10982,True
irn,2033,42.69,True,80.72,True,19650.0758,True
irn,2034,42.69,True,80.93,True,20067.79156,True
irn,2035,42.69,True,81.13,True,20491.18985,True
irn,2036,42.69,True,81.33,True,20920.19742,True
irn,2037,42.69,True,81.54,True,21354.735,True
irn,2038,42.69,True,81.74,True,21794.71734,True
irn,2039,42.69,True,81.94,True,22240.05324,True
irn,2040,42.69,True,82.14,True,22690.64563,True
irn,2041,42.69,True,82.33,True,23146.3916,True
irn,2042,42.69,True,82.52,True,23607.18252,True
irn,2043,42.69,True,82.72,True,24072.90408,True
irn,2044,42.69,True,82.91,True,24543.43647,True
irn,2045,42.69,True,83.1,True,25018.65444,True
irn,2046,42.69,True,83.29,True,25498.42746,True
irn,2047,42.69,True,83.48,True,25982.61985,True
