country,time,bcg_vacc,bcg_vacc_is_forecast,dtp3_vacc,dtp3_vacc_is_forecast,hepb3_vacc,hepb3_vacc_is_forecast,hib3_vacc,hib3_vacc_is_forecast,mcv1_vacc,mcv1_vacc_is_forecast,mcv2_vacc,mcv2_vacc_is_forecast,pcv3_vacc,pcv3_vacc_is_forecast,pol3_vacc,pol3_vacc_is_forecast,rotac_vacc,rotac_vacc_is_forecast,six_vacc_rate,six_vacc_rate_is_forecast
mar,1985,77.0,False,51.0,False,,,,,45.0,False,,,,,51.0,False,,,,
mar,1986,83.0,False,63.0,False,,,,,58.0,False,,,,,63.0,False,,,,
mar,1987,92.0,False,85.0,False,,,,,73.0,False,,,,,82.0,False,,,,
mar,1988,92.0,False,82.0,False,,,,,81.0,False,,,,,82.0,False,,,,
mar,1989,91.0,False,80.0,False,,,,,82.0,False,,,,,80.0,False,,,,
mar,1990,96.0,False,81.0,False,,,,,79.0,False,,,,,81.0,False,,,,
mar,1991,96.0,False,81.0,False,,,,,80.0,False,,,,,82.0,False,,,,
mar,1992,97.0,False,87.0,False,,,,,81.0,False,,,,,87.0,False,,,,
mar,1993,99.0,False,86.0,False,,,,,83.0,False,,,,,86.0,False,,,,
mar,1994,97.0,False,87.0,False,,,,,87.0,False,,,,,87.0,False,,,,
mar,1995,96.0,False,90.0,False,,,,,88.0,False,,,,,90.0,False,,,,
mar,1996,96.0,False,95.0,False,,,,,93.0,False,,,,,95.0,False,,,,
mar,1997,94.0,False,94.0,False,,,,,92.0,False,,,,,95.0,False,,,,
mar,1998,90.0,False,93.0,False,,,,,91.0,False,,,,,93.0,False,,,,
mar,1999,93.0,False,91.0,False,,,10.0,False,90.0,False,,,,,91.0,False,,,,
mar,2000,97.0,False,95.0,False,43.0,False,,,93.0,False,,,,,95.0,False,,,,
mar,2001,93.0,False,96.0,False,84.0,False,,,96.0,False,,,,,93.0,False,,,,
mar,2002,92.0,False,94.0,False,92.0,False,,,94.0,False,,,,,94.0,False,,,,
mar,2003,92.0,False,91.0,False,90.0,False,,,90.0,False,,,,,91.0,False,,,,
mar,2004,95.0,False,97.0,False,95.0,False,,,95.0,False,91.0,False,,,97.0,False,,,,
mar,2005,95.0,False,98.0,False,96.0,False,,,97.0,False,92.0,False,,,98.0,False,,,,
mar,2006,95.0,False,97.0,False,95.0,False,,,95.0,False,92.0,False,,,97.0,False,,,,
mar,2007,96.0,False,95.0,False,95.0,False,91.0,False,95.0,False,92.0,False,,,95.0,False,,,91.0,False
mar,2008,99.0,False,99.0,False,97.0,False,99.0,False,96.0,False,,,,,99.0,False,,,96.0,False
mar,2009,99.0,False,99.0,False,98.0,False,99.0,False,98.0,False,,,,,99.0,False,,,98.0,False
mar,2010,99.0,False,99.0,False,98.0,False,99.0,False,98.0,False,,,1.0,False,99.0,False,2.0,False,98.0,False
mar,2011,99.0,False,99.0,False,98.0,False,99.0,False,99.0,False,,,23.0,False,98.0,False,80.0,False,98.0,False
mar,2012,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,,,72.0,False,99.0,False,88.0,False,99.0,False
mar,2013,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,,,80.0,False,99.0,False,90.0,False,99.0,False
mar,2014,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,54.0,False,90.0,False,99.0,False,90.0,False,99.0,False
mar,2015,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,95.0,False,95.0,False,99.0,False,90.0,False,99.0,False
mar,2016,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,98.0,False,99.0,False,99.0,False,99.0,False
mar,2017,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False
mar,2018,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False
mar,2019,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,98.0,False,99.0,False,98.0,False,99.0,False
mar,2020,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,98.0,False,99.0,False,98.0,False,99.0,False
mar,2021,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,98.0,False,99.0,False,98.0,False,99.0,False
mar,2022,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,98.0,False,99.0,False,98.0,False,99.0,False
mar,2023,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,98.0,False,99.0,False,98.0,False,99.0,False
mco,1988,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1989,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1990,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1991,99.0,False,98.0,False,,,,,98.0,False,,,,,98.0,False,,,,
mco,1992,98.0,False,98.0,False,,,,,98.0,False,,,,,98.0,False,,,,
mco,1993,94.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1994,90.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1995,90.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1996,93.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1997,95.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1998,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
mco,1999,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,,,,,99.0,False,,,99.0,False
mco,2000,97.0,False,99.0,False,99.0,False,99.0,False,98.0,False,,,99.0,False,,,,,,
mco,2001,94.0,False,99.0,False,99.0,False,99.0,False,98.0,False,,,99.0,False,,,,,,
mco,2002,92.0,False,99.0,False,99.0,False,99.0,False,97.0,False,,,99.0,False,,,,,,
mco,2003,89.0,False,99.0,False,99.0,False,99.0,False,97.0,False,,,99.0,False,,,,,,
mco,2004,89.0,False,99.0,False,99.0,False,99.0,False,96.0,False,,,99.0,False,,,,,,
mco,2005,89.0,False,99.0,False,99.0,False,99.0,False,96.0,False,,,99.0,False,,,,,,
mco,2006,89.0,False,99.0,False,99.0,False,99.0,False,94.0,False,,,99.0,False,,,,,,
mco,2007,89.0,False,99.0,False,99.0,False,99.0,False,95.0,False,,,99.0,False,,,,,,
mco,2008,,,99.0,False,99.0,False,99.0,False,94.0,False,,,99.0,False,,,,,,
mco,2009,,,99.0,False,99.0,False,99.0,False,92.0,False,,,99.0,False,,,,,,
mco,2010,,,99.0,False,99.0,False,99.0,False,93.0,False,,,99.0,False,,,,,,
mco,2011,,,99.0,False,99.0,False,99.0,False,91.0,False,,,99.0,False,,,,,,
mco,2012,,,99.0,False,99.0,False,99.0,False,91.0,False,,,99.0,False,,,,,,
mco,2013,,,99.0,False,99.0,False,99.0,False,91.0,False,,,99.0,False,,,,,,
mco,2014,,,99.0,False,99.0,False,99.0,False,90.0,False,79.0,False,99.0,False,,,,,,
mco,2015,,,99.0,False,99.0,False,99.0,False,89.0,False,79.0,False,99.0,False,,,,,,
mco,2016,,,99.0,False,99.0,False,99.0,False,89.0,False,79.0,False,99.0,False,,,,,,
mco,2017,,,99.0,False,99.0,False,99.0,False,88.0,False,79.0,False,99.0,False,,,,,,
mco,2018,,,99.0,False,99.0,False,99.0,False,88.0,False,79.0,False,99.0,False,,,,,,
mco,2019,,,99.0,False,99.0,False,99.0,False,88.0,False,79.0,False,99.0,False,,,,,,
mco,2020,,,99.0,False,99.0,False,99.0,False,88.0,False,80.0,False,99.0,False,,,,,,
mco,2021,,,99.0,False,99.0,False,99.0,False,88.0,False,80.0,False,99.0,False,,,,,,
mco,2022,,,99.0,False,99.0,False,99.0,False,88.0,False,80.0,False,99.0,False,,,,,,
mco,2023,,,99.0,False,99.0,False,99.0,False,88.0,False,80.0,False,99.0,False,,,,,,
mda,1992,92.0,False,84.0,False,,,,,73.0,False,,,,,93.0,False,,,,
mda,1993,92.0,False,70.0,False,,,,,64.0,False,,,,,92.0,False,,,,
mda,1994,94.0,False,86.0,False,,,,,85.0,False,,,,,94.0,False,,,,
mda,1995,95.0,False,96.0,False,,,19.0,False,91.0,False,,,,,97.0,False,,,,
mda,1996,97.0,False,97.0,False,,,81.0,False,90.0,False,,,,,99.0,False,,,,
mda,1997,97.0,False,97.0,False,,,87.0,False,95.0,False,,,,,98.0,False,,,,
mda,1998,98.0,False,97.0,False,,,93.0,False,93.0,False,,,,,98.0,False,,,,
mda,1999,99.0,False,97.0,False,,,94.0,False,93.0,False,,,,,98.0,False,,,,
mda,2000,99.0,False,95.0,False,92.0,False,,,89.0,False,,,,,97.0,False,,,,
mda,2001,99.0,False,97.0,False,94.0,False,,,94.0,False,,,,,98.0,False,,,,
mda,2002,99.0,False,97.0,False,99.0,False,,,94.0,False,69.0,False,,,98.0,False,,,,
mda,2003,99.0,False,98.0,False,99.0,False,,,96.0,False,96.0,False,,,98.0,False,,,,
mda,2004,99.0,False,98.0,False,99.0,False,,,96.0,False,98.0,False,,,98.0,False,,,,
mda,2005,97.0,False,98.0,False,99.0,False,,,97.0,False,98.0,False,,,99.0,False,,,,
mda,2006,99.0,False,97.0,False,98.0,False,,,96.0,False,99.0,False,,,98.0,False,,,,
mda,2007,98.0,False,92.0,False,95.0,False,,,96.0,False,95.0,False,,,93.0,False,,,,
mda,2008,98.0,False,90.0,False,97.0,False,,,95.0,False,97.0,False,,,96.0,False,,,,
mda,2009,96.0,False,85.0,False,89.0,False,47.0,False,90.0,False,98.0,False,,,87.0,False,,,47.0,False
mda,2010,98.0,False,90.0,False,98.0,False,63.0,False,97.0,False,98.0,False,,,97.0,False,,,63.0,False
mda,2011,98.0,False,93.0,False,96.0,False,78.0,False,91.0,False,96.0,False,,,96.0,False,,,78.0,False
mda,2012,99.0,False,92.0,False,94.0,False,90.0,False,91.0,False,95.0,False,,,92.0,False,21.0,False,90.0,False
mda,2013,96.0,False,90.0,False,91.0,False,89.0,False,91.0,False,94.0,False,1.0,False,92.0,False,65.0,False,89.0,False
mda,2014,97.0,False,90.0,False,92.0,False,89.0,False,90.0,False,93.0,False,28.0,False,92.0,False,62.0,False,89.0,False
mda,2015,97.0,False,87.0,False,88.0,False,86.0,False,89.0,False,90.0,False,72.0,False,88.0,False,62.0,False,86.0,False
mda,2016,97.0,False,89.0,False,90.0,False,89.0,False,88.0,False,95.0,False,77.0,False,91.0,False,70.0,False,88.0,False
mda,2017,96.0,False,88.0,False,89.0,False,88.0,False,93.0,False,92.0,False,79.0,False,90.0,False,66.0,False,88.0,False
mda,2018,96.0,False,93.0,False,94.0,False,92.0,False,93.0,False,96.0,False,85.0,False,94.0,False,67.0,False,92.0,False
mda,2019,94.0,False,91.0,False,94.0,False,90.0,False,97.0,False,95.0,False,80.0,False,94.0,False,66.0,False,90.0,False
mda,2020,95.0,False,86.0,False,87.0,False,86.0,False,84.0,False,93.0,False,72.0,False,87.0,False,56.0,False,84.0,False
mda,2021,98.0,False,87.0,False,87.0,False,87.0,False,83.0,False,92.0,False,78.0,False,88.0,False,60.0,False,83.0,False
mda,2022,93.0,False,88.0,False,90.0,False,87.0,False,84.0,False,93.0,False,79.0,False,88.0,False,61.0,False,84.0,False
mda,2023,96.0,False,87.0,False,88.0,False,87.0,False,85.0,False,93.0,False,85.0,False,88.0,False,69.0,False,85.0,False
mdg,1980,21.0,False,,,,,,,,,,,,,,,,,,
mdg,1981,26.0,False,,,,,,,,,,,,,,,,,,
mdg,1982,22.0,False,15.0,False,,,,,,,,,,,8.0,False,,,,
mdg,1983,31.0,False,23.0,False,,,,,,,,,,,11.0,False,,,,
mdg,1984,28.0,False,19.0,False,,,,,1.0,False,,,,,13.0,False,,,,
mdg,1985,31.0,False,23.0,False,,,,,6.0,False,,,,,21.0,False,,,,
mdg,1986,49.0,False,30.0,False,,,,,18.0,False,,,,,28.0,False,,,,
mdg,1987,54.0,False,35.0,False,,,,,28.0,False,,,,,34.0,False,,,,
mdg,1988,70.0,False,42.0,False,,,,,36.0,False,,,,,41.0,False,,,,
mdg,1989,72.0,False,45.0,False,,,,,44.0,False,,,,,42.0,False,,,,
mdg,1990,67.0,False,46.0,False,,,,,47.0,False,,,,,46.0,False,,,,
mdg,1991,75.0,False,53.0,False,,,,,54.0,False,,,,,54.0,False,,,,
mdg,1992,77.0,False,65.0,False,,,,,54.0,False,,,,,64.0,False,,,,
mdg,1993,77.0,False,66.0,False,,,,,54.0,False,,,,,64.0,False,,,,
mdg,1994,77.0,False,66.0,False,,,,,63.0,False,,,,,64.0,False,,,,
mdg,1995,72.0,False,57.0,False,,,,,55.0,False,,,,,56.0,False,,,,
mdg,1996,67.0,False,49.0,False,,,,,46.0,False,,,,,48.0,False,,,,
mdg,1997,67.0,False,49.0,False,,,,,46.0,False,,,,,48.0,False,,,,
mdg,1998,70.0,False,52.0,False,,,,,51.0,False,,,,,53.0,False,,,,
mdg,1999,72.0,False,55.0,False,,,,,55.0,False,,,,,57.0,False,,,,
mdg,2000,72.0,False,57.0,False,,,,,57.0,False,,,,,58.0,False,,,,
mdg,2001,73.0,False,60.0,False,,,,,59.0,False,,,,,60.0,False,,,,
mdg,2002,73.0,False,62.0,False,51.0,False,,,61.0,False,,,,,61.0,False,,,,
mdg,2003,77.0,False,66.0,False,61.0,False,,,65.0,False,,,,,65.0,False,,,,
mdg,2004,85.0,False,78.0,False,71.0,False,,,79.0,False,,,,,74.0,False,,,,
mdg,2005,92.0,False,85.0,False,81.0,False,,,74.0,False,,,,,80.0,False,,,,
mdg,2006,95.0,False,85.0,False,82.0,False,,,71.0,False,,,,,83.0,False,,,,
mdg,2007,94.0,False,84.0,False,84.0,False,,,81.0,False,,,,,83.0,False,,,,
mdg,2008,83.0,False,77.0,False,77.0,False,52.0,False,70.0,False,,,,,77.0,False,,,52.0,False
mdg,2009,78.0,False,77.0,False,77.0,False,77.0,False,63.0,False,,,,,76.0,False,,,63.0,False
mdg,2010,76.0,False,70.0,False,70.0,False,71.0,False,66.0,False,,,,,70.0,False,,,66.0,False
mdg,2011,82.0,False,73.0,False,73.0,False,73.0,False,62.0,False,,,,,73.0,False,,,62.0,False
mdg,2012,74.0,False,68.0,False,68.0,False,68.0,False,62.0,False,,,,,71.0,False,,,62.0,False
mdg,2013,70.0,False,70.0,False,70.0,False,70.0,False,64.0,False,,,76.0,False,72.0,False,,,64.0,False
mdg,2014,64.0,False,68.0,False,68.0,False,68.0,False,66.0,False,,,68.0,False,71.0,False,50.0,False,64.0,False
mdg,2015,56.0,False,62.0,False,62.0,False,62.0,False,60.0,False,,,62.0,False,68.0,False,54.0,False,56.0,False
mdg,2016,74.0,False,68.0,False,68.0,False,68.0,False,62.0,False,,,65.0,False,72.0,False,63.0,False,62.0,False
mdg,2017,74.0,False,65.0,False,65.0,False,65.0,False,55.0,False,,,62.0,False,69.0,False,60.0,False,55.0,False
mdg,2018,77.0,False,74.0,False,74.0,False,74.0,False,68.0,False,,,73.0,False,71.0,False,70.0,False,68.0,False
mdg,2019,79.0,False,70.0,False,70.0,False,70.0,False,60.0,False,,,69.0,False,69.0,False,67.0,False,60.0,False
mdg,2020,75.0,False,68.0,False,68.0,False,68.0,False,55.0,False,14.0,False,67.0,False,67.0,False,65.0,False,55.0,False
mdg,2021,52.0,False,57.0,False,57.0,False,57.0,False,44.0,False,24.0,False,57.0,False,55.0,False,53.0,False,44.0,False
mdg,2022,63.0,False,57.0,False,57.0,False,57.0,False,44.0,False,32.0,False,57.0,False,55.0,False,53.0,False,44.0,False
mdg,2023,73.0,False,65.0,False,65.0,False,65.0,False,51.0,False,47.0,False,73.0,False,63.0,False,62.0,False,51.0,False
mdv,1980,7.0,False,4.0,False,,,,,,,,,,,4.0,False,,,,
mdv,1981,8.0,False,1.0,False,,,,,39.0,False,,,,,1.0,False,,,,
mdv,1982,20.0,False,1.0,False,,,,,34.0,False,,,,,1.0,False,,,,
mdv,1983,27.0,False,13.0,False,,,,,37.0,False,,,,,13.0,False,,,,
mdv,1984,36.0,False,24.0,False,,,,,40.0,False,,,,,24.0,False,,,,
mdv,1985,45.0,False,28.0,False,,,,,47.0,False,,,,,28.0,False,,,,
mdv,1986,54.0,False,42.0,False,,,,,50.0,False,,,,,42.0,False,,,,
mdv,1987,62.0,False,42.0,False,,,,,41.0,False,,,,,42.0,False,,,,
mdv,1988,98.0,False,86.0,False,,,,,83.0,False,,,,,86.0,False,,,,
mdv,1989,98.0,False,91.0,False,,,,,88.0,False,,,,,91.0,False,,,,
mdv,1990,99.0,False,94.0,False,,,,,96.0,False,,,,,94.0,False,,,,
mdv,1991,99.0,False,98.0,False,,,,,97.0,False,,,,,97.0,False,,,,
mdv,1992,99.0,False,98.0,False,,,,,98.0,False,,,,,98.0,False,,,,
mdv,1993,89.0,False,90.0,False,,,21.0,False,86.0,False,,,,,98.0,False,,,,
mdv,1994,98.0,False,96.0,False,,,63.0,False,97.0,False,,,,,97.0,False,,,,
mdv,1995,99.0,False,94.0,False,,,80.0,False,96.0,False,,,,,97.0,False,,,,
mdv,1996,99.0,False,97.0,False,,,96.0,False,95.0,False,,,,,96.0,False,,,,
mdv,1997,99.0,False,97.0,False,,,50.0,False,96.0,False,,,,,97.0,False,,,,
mdv,1998,99.0,False,97.0,False,,,45.0,False,98.0,False,,,,,97.0,False,,,,
mdv,1999,98.0,False,97.0,False,,,90.0,False,97.0,False,,,,,98.0,False,,,,
mdv,2000,99.0,False,98.0,False,96.0,False,,,99.0,False,,,98.0,False,,,,,,
mdv,2001,98.0,False,98.0,False,98.0,False,,,98.0,False,,,97.0,False,,,,,,
mdv,2002,99.0,False,98.0,False,98.0,False,,,97.0,False,,,98.0,False,,,,,,
mdv,2003,98.0,False,98.0,False,98.0,False,,,96.0,False,,,98.0,False,,,,,,
mdv,2004,98.0,False,96.0,False,97.0,False,,,97.0,False,,,96.0,False,,,,,,
mdv,2005,97.0,False,98.0,False,98.0,False,,,97.0,False,,,98.0,False,,,,,,
mdv,2006,99.0,False,98.0,False,98.0,False,,,97.0,False,,,98.0,False,,,,,,
mdv,2007,98.0,False,98.0,False,98.0,False,,,97.0,False,56.0,False,98.0,False,,,,,,
mdv,2008,98.0,False,98.0,False,98.0,False,,,97.0,False,76.0,False,98.0,False,,,,,,
mdv,2009,99.0,False,98.0,False,98.0,False,,,98.0,False,96.0,False,98.0,False,,,,,,
mdv,2010,97.0,False,96.0,False,97.0,False,,,97.0,False,96.0,False,97.0,False,,,,,,
mdv,2011,98.0,False,96.0,False,96.0,False,,,96.0,False,96.0,False,96.0,False,,,,,,
mdv,2012,99.0,False,99.0,False,99.0,False,,,98.0,False,99.0,False,99.0,False,,,,,,
mdv,2013,99.0,False,99.0,False,99.0,False,58.0,False,99.0,False,99.0,False,99.0,False,,,,,,
mdv,2014,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,97.0,False,99.0,False,,,,,,
mdv,2015,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,,,,,,
mdv,2016,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,,,,,,
mdv,2017,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,,,,,,
mdv,2018,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,,,,,,
mdv,2019,99.0,False,98.0,False,98.0,False,98.0,False,99.0,False,96.0,False,99.0,False,,,,,,
mdv,2020,99.0,False,99.0,False,99.0,False,99.0,False,98.0,False,97.0,False,99.0,False,,,,,,
mdv,2021,99.0,False,96.0,False,96.0,False,96.0,False,97.0,False,98.0,False,97.0,False,,,,,,
mdv,2022,99.0,False,99.0,False,99.0,False,99.0,False,98.0,False,98.0,False,99.0,False,,,,,,
mdv,2023,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,,,,,,
mex,1980,48.0,False,44.0,False,,,,,35.0,False,,,,,91.0,False,,,,
mex,1981,41.0,False,43.0,False,,,,,33.0,False,,,,,99.0,False,,,,
mex,1982,50.0,False,40.0,False,,,,,37.0,False,,,,,99.0,False,,,,
mex,1983,52.0,False,41.0,False,,,,,23.0,False,,,,,88.0,False,,,,
mex,1984,47.0,False,52.0,False,,,,,21.0,False,,,,,99.0,False,,,,
mex,1985,16.0,False,40.0,False,,,,,64.0,False,,,,,67.0,False,,,,
mex,1986,54.0,False,51.0,False,,,,,60.0,False,,,,,96.0,False,,,,
mex,1987,71.0,False,62.0,False,,,,,54.0,False,,,,,97.0,False,,,,
mex,1988,72.0,False,60.0,False,,,,,70.0,False,,,,,95.0,False,,,,
mex,1989,80.0,False,65.0,False,,,,,85.0,False,,,,,96.0,False,,,,
mex,1990,67.0,False,53.0,False,,,,,75.0,False,,,,,66.0,False,,,,
mex,1991,89.0,False,88.0,False,,,,,89.0,False,,,,,87.0,False,,,,
mex,1992,94.0,False,90.0,False,,,,,88.0,False,,,,,91.0,False,,,,
mex,1993,93.0,False,82.0,False,,,,,79.0,False,,,,,83.0,False,,,,
mex,1994,97.0,False,91.0,False,,,,,90.0,False,,,,,92.0,False,,,,
mex,1995,98.0,False,91.0,False,,,,,90.0,False,,,,,92.0,False,,,,
mex,1996,99.0,False,95.0,False,,,,,93.0,False,,,,,95.0,False,,,,
mex,1997,99.0,False,95.0,False,,,,,91.0,False,,,,,95.0,False,,,,
mex,1998,99.0,False,96.0,False,,,,,96.0,False,,,,,96.0,False,,,,
mex,1999,99.0,False,96.0,False,,,,,94.0,False,,,,,96.0,False,,,,
mex,2000,99.0,False,97.0,False,97.0,False,97.0,False,96.0,False,98.0,False,,,97.0,False,,,96.0,False
mex,2001,99.0,False,97.0,False,97.0,False,97.0,False,95.0,False,99.0,False,,,97.0,False,,,95.0,False
mex,2002,99.0,False,97.0,False,97.0,False,97.0,False,96.0,False,89.0,False,,,98.0,False,,,96.0,False
mex,2003,99.0,False,98.0,False,98.0,False,98.0,False,96.0,False,96.0,False,,,98.0,False,,,96.0,False
mex,2004,99.0,False,98.0,False,98.0,False,98.0,False,96.0,False,97.0,False,,,98.0,False,,,96.0,False
mex,2005,99.0,False,98.0,False,98.0,False,98.0,False,96.0,False,97.0,False,,,98.0,False,,,96.0,False
mex,2006,99.0,False,98.0,False,98.0,False,98.0,False,96.0,False,91.0,False,,,98.0,False,,,96.0,False
mex,2007,99.0,False,98.0,False,98.0,False,98.0,False,96.0,False,85.0,False,,,98.0,False,,,96.0,False
mex,2008,99.0,False,96.0,False,97.0,False,96.0,False,96.0,False,94.0,False,14.0,False,96.0,False,47.0,False,96.0,False
mex,2009,99.0,False,95.0,False,95.0,False,95.0,False,96.0,False,92.0,False,46.0,False,95.0,False,93.0,False,95.0,False
mex,2010,98.0,False,95.0,False,93.0,False,95.0,False,95.0,False,91.0,False,92.0,False,95.0,False,90.0,False,93.0,False
mex,2011,99.0,False,97.0,False,98.0,False,97.0,False,98.0,False,97.0,False,98.0,False,97.0,False,98.0,False,97.0,False
mex,2012,99.0,False,99.0,False,99.0,False,99.0,False,99.0,False,92.0,False,99.0,False,99.0,False,99.0,False,99.0,False
mex,2013,91.0,False,83.0,False,82.0,False,83.0,False,89.0,False,76.0,False,84.0,False,83.0,False,81.0,False,82.0,False
mex,2014,96.0,False,87.0,False,84.0,False,87.0,False,97.0,False,95.0,False,94.0,False,87.0,False,85.0,False,84.0,False
mex,2015,98.0,False,87.0,False,76.0,False,87.0,False,97.0,False,96.0,False,93.0,False,87.0,False,81.0,False,76.0,False
mex,2016,99.0,False,93.0,False,82.0,False,93.0,False,96.0,False,98.0,False,92.0,False,93.0,False,72.0,False,82.0,False
mex,2017,94.0,False,85.0,False,58.0,False,85.0,False,76.0,False,62.0,False,92.0,False,85.0,False,70.0,False,58.0,False
mex,2018,96.0,False,88.0,False,55.0,False,88.0,False,97.0,False,99.0,False,88.0,False,88.0,False,77.0,False,55.0,False
mex,2019,76.0,False,82.0,False,56.0,False,82.0,False,73.0,False,55.0,False,86.0,False,82.0,False,71.0,False,56.0,False
mex,2020,28.0,False,72.0,False,77.0,False,72.0,False,92.0,False,79.0,False,77.0,False,72.0,False,69.0,False,28.0,False
mex,2021,99.0,False,78.0,False,80.0,False,78.0,False,99.0,False,97.0,False,83.0,False,78.0,False,77.0,False,78.0,False
mex,2022,95.0,False,83.0,False,83.0,False,83.0,False,86.0,False,82.0,False,84.0,False,83.0,False,84.0,False,83.0,False
mex,2023,89.0,False,85.0,False,85.0,False,85.0,False,76.0,False,74.0,False,78.0,False,85.0,False,80.0,False,76.0,False
mhl,1987,,,,,,,,,31.0,False,,,,,33.0,False,,,,
mhl,1988,,,92.0,False,,,,,25.0,False,,,,,37.0,False,,,,
mhl,1989,,,92.0,False,,,3.0,False,39.0,False,,,,,63.0,False,,,,
mhl,1990,49.0,False,92.0,False,,,10.0,False,52.0,False,,,,,89.0,False,,,,
mhl,1991,71.0,False,71.0,False,,,17.0,False,74.0,False,,,,,71.0,False,,,,
mhl,1992,72.0,False,82.0,False,,,24.0,False,86.0,False,,,,,62.0,False,,,,
mhl,1993,88.0,False,56.0,False,,,17.0,False,36.0,False,,,,,52.0,False,,,,
mhl,1994,96.0,False,67.0,False,,,46.0,False,59.0,False,,,,,62.0,False,,,,
mhl,1995,71.0,False,70.0,False,,,47.0,False,57.0,False,,,,,64.0,False,,,,
mhl,1996,98.0,False,78.0,False,,,68.0,False,69.0,False,,,,,77.0,False,,,,
mhl,1997,94.0,False,78.0,False,,,70.0,False,52.0,False,,,,,71.0,False,,,,
mhl,1998,81.0,False,86.0,False,,,80.0,False,93.0,False,,,,,86.0,False,,,,
mhl,1999,81.0,False,66.0,False,,,80.0,False,93.0,False,,,,,86.0,False,,,,
mhl,2000,89.0,False,39.0,False,38.0,False,45.0,False,94.0,False,6.0,False,,,36.0,False,,,36.0,False
mhl,2001,99.0,False,48.0,False,76.0,False,45.0,False,64.0,False,6.0,False,,,56.0,False,,,45.0,False
mhl,2002,90.0,False,80.0,False,80.0,False,80.0,False,80.0,False,70.0,False,,,80.0,False,,,80.0,False
mhl,2003,93.0,False,68.0,False,74.0,False,70.0,False,90.0,False,90.0,False,,,80.0,False,,,68.0,False
mhl,2004,91.0,False,64.0,False,72.0,False,46.0,False,70.0,False,92.0,False,,,68.0,False,,,46.0,False
mhl,2005,93.0,False,77.0,False,89.0,False,69.0,False,86.0,False,71.0,False,,,88.0,False,,,69.0,False
mhl,2006,92.0,False,74.0,False,97.0,False,60.0,False,96.0,False,60.0,False,,,95.0,False,,,60.0,False
mhl,2007,92.0,False,93.0,False,93.0,False,83.0,False,94.0,False,91.0,False,,,91.0,False,,,83.0,False
mhl,2008,95.0,False,95.0,False,97.0,False,92.0,False,86.0,False,79.0,False,,,96.0,False,,,86.0,False
mhl,2009,98.0,False,96.0,False,99.0,False,99.0,False,78.0,False,66.0,False,49.0,False,99.0,False,71.0,False,78.0,False
mhl,2010,99.0,False,94.0,False,97.0,False,92.0,False,97.0,False,90.0,False,24.0,False,95.0,False,25.0,False,92.0,False
mhl,2011,80.0,False,87.0,False,89.0,False,80.0,False,88.0,False,74.0,False,35.0,False,88.0,False,43.0,False,80.0,False
mhl,2012,97.0,False,80.0,False,80.0,False,67.0,False,78.0,False,58.0,False,46.0,False,80.0,False,60.0,False,67.0,False
mhl,2013,93.0,False,79.0,False,80.0,False,66.0,False,79.0,False,56.0,False,38.0,False,79.0,False,52.0,False,66.0,False
mhl,2014,89.0,False,78.0,False,79.0,False,65.0,False,79.0,False,53.0,False,29.0,False,77.0,False,44.0,False,65.0,False
mhl,2015,99.0,False,85.0,False,85.0,False,70.0,False,75.0,False,70.0,False,75.0,False,85.0,False,41.0,False,70.0,False
